state,city,organisation,roomtype,currency,currency,mealplan,mealplan,hoteltariffs_id,seasons_id,roomtypes_id,currencies_id,currencies_pt_id,cost_single,cost_single_pt,cost_single_ac,cost_single_ac_pt,cost_double,cost_double_pt,cost_double_ac,cost_double_ac_pt,nett,nett_pt,mealplans_id,mealplans_pt_id,freetransfer,extrabed,extrabed_pt,seasons_id,addressbook_id,fromdate,todate,frompax,to_pax,git,servicecharges,tac,tac_pt,taconmealplan,taconmealplan_pt,servicechargesonplan,closed,tl_discount,tl_discountabove,tl_freeabove,tl_halfdouble,extrabedcost,policyonescorts_id,dayoftheweek,extrabedpercentage,luxtax,luxtaxonpt,exptax,salestax,salestaxinclusive,default_roomtypes_id,default_ac,exptax_notapplicable,salestaxinclusive_pt,SpecialPeriod,Notes,AgentCommPerc,roomtype
Rajasthan,Dholpur,Raj Niwas Palace,Courtyard Room,Indian Rupee,Indian Rupee,Bed & breakfast,,435912,16467,836,13,13,,,5250,,,,5775,,0,0,2,,0,2100,,16467,3013,2019-10-01T00:00:00,2019-12-23T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,836,1,0,0,,Chambal Boat Safari :INR 7000 per boat +taxes (max 6 pax)(remains Closed between 15 June - 15 October )  Chambal Ravine Safari : INR 7000 per Jeep +taxes .,,Courtyard Room
Rajasthan,Dholpur,Raj Niwas Palace,Heritage Room,Indian Rupee,Indian Rupee,Bed & breakfast,,435913,16467,185,13,13,,,9250,,,,9775,,0,0,2,,0,2100,,16467,3013,2019-10-01T00:00:00,2019-12-23T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,836,1,0,0,,Chambal Boat Safari :INR 7000 per boat +taxes (max 6 pax)(remains Closed between 15 June - 15 October )  Chambal Ravine Safari : INR 7000 per Jeep +taxes .,,Heritage Room
Rajasthan,Dholpur,Raj Niwas Palace,Pool Villa Cottage,Indian Rupee,Indian Rupee,Bed & breakfast,,435914,16467,837,13,13,,,7250,,,,7775,,0,0,2,,0,2100,,16467,3013,2019-10-01T00:00:00,2019-12-23T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,836,1,0,0,,Chambal Boat Safari :INR 7000 per boat +taxes (max 6 pax)(remains Closed between 15 June - 15 October )  Chambal Ravine Safari : INR 7000 per Jeep +taxes .,,Pool Villa Cottage
Rajasthan,Karauli,Bhanwar Vilas Palace,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,435915,16468,10,13,13,,,3675,,,,4200,,0,0,2,,0,1600,,16468,395,2019-10-01T00:00:00,2020-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,,1,10,0,450,2,127,0,,0,9,,1,10,1,0,0,,"Horse Riding in Nearby areas : INR 2000 AI per person per ride for 30 minutes  Jeep Safari to Kaila Devi Sanctury : INR 5000 AI per Jeep, per tour +taxes .  Cooking Demonstration L INR 1000 AI ( per person ) for 02 Dishes and INR 2500 AI per person for 05 Dishes .",,Deluxe Room
Rajasthan,Karauli,Bhanwar Vilas Palace,Deluxe Suite,Indian Rupee,Indian Rupee,Bed & breakfast,,435916,16468,47,13,13,,,6825,,,,6825,,0,0,2,,0,1600,,16468,395,2019-10-01T00:00:00,2020-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,,1,10,0,450,2,127,0,,0,9,,1,10,1,0,0,,"Horse Riding in Nearby areas : INR 2000 AI per person per ride for 30 minutes  Jeep Safari to Kaila Devi Sanctury : INR 5000 AI per Jeep, per tour +taxes .  Cooking Demonstration L INR 1000 AI ( per person ) for 02 Dishes and INR 2500 AI per person for 05 Dishes .",,Deluxe Suite
Rajasthan,Nawalgarh,Grand Haveli,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,435917,16469,10,13,13,,,2800,,,,3000,,0,0,2,,0,1500,,16469,3142,2019-10-01T00:00:00,2020-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,,1,0,0,,,,Deluxe Room
Rajasthan,Bikaner,Heritage Resort,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,435918,16463,10,13,13,,,3200,,,,3600,,0,0,2,,0,1800,,16463,3143,2019-10-01T00:00:00,2020-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,Mandatory New Year Supplement : INR 3000 per person + Taxes.  Mandatory Christmas Supplement : INR 2500 per person + Taxes,,Deluxe Room
Rajasthan,Pushkar,Dera Masuda Luxury Resort,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,Room only,435919,16470,10,13,13,,,3000,,,,3500,,0,0,2,1,0,1750,0,16470,3144,2019-10-01T00:00:00,2020-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,,,Deluxe Room
Rajasthan,Pushkar,Dera Masuda Luxury Resort,Deluxe Suite,Indian Rupee,Indian Rupee,Bed & breakfast,Room only,435920,16470,47,13,13,,,6500,,,,6500,,0,0,2,1,0,2500,0,16470,3144,2019-10-01T00:00:00,2020-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,,,Deluxe Suite
Rajasthan,Pushkar,Dera Masuda Luxury Resort,Deluxe Room,Indian Rupee,Indian Rupee,Fullboard,Room only,435921,16471,10,13,13,,,10000,,,,15000,,0,0,4,1,0,1750,0,16471,3144,2019-11-04T00:00:00,2019-11-10T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,,,Deluxe Room
Rajasthan,Pushkar,Dera Masuda Luxury Resort,Deluxe Suite,Indian Rupee,Indian Rupee,Fullboard,Room only,435922,16471,47,13,13,,,20000,,,,20000,,0,0,4,1,0,2500,0,16471,3144,2019-11-04T00:00:00,2019-11-10T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,,,Deluxe Suite
Rajasthan,Pushkar,Dera Masuda Luxury Resort,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,Room only,435923,16472,10,13,13,,,3000,,,,3500,,0,0,2,1,0,1750,0,16472,3144,2019-11-11T00:00:00,2020-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,Mandatory supplement:  Christmas- 2500 pp+taxes  New year- 3000 pp+taxes.,,Deluxe Room
Rajasthan,Pushkar,Dera Masuda Luxury Resort,Deluxe Suite,Indian Rupee,Indian Rupee,Bed & breakfast,Room only,435924,16472,47,13,13,,,6500,,,,6500,,0,0,2,1,0,2500,0,16472,3144,2019-11-11T00:00:00,2020-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,Mandatory supplement:  Christmas- 2500 pp+taxes  New year- 3000 pp+taxes.,,Deluxe Suite
Rajasthan,Deogarh,Deogarh Mahal,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,435925,16473,10,13,13,,,5600,,,,6500,,0,0,2,,0,1800,,16473,401,2019-10-01T00:00:00,2019-12-23T00:00:00,1,15,0,0,0,,0,0,0,0,,,,0,0,,127,0,,0,7.42,,1,10,1,0,0,,,,Deluxe Room
Rajasthan,Deogarh,Deogarh Mahal,Deluxe Suite,Indian Rupee,Indian Rupee,Bed & breakfast,,435926,16473,47,13,13,,,8100,,,,9000,,0,0,2,,0,1800,,16473,401,2019-10-01T00:00:00,2019-12-23T00:00:00,1,15,0,0,0,,0,0,0,0,,,,0,0,,127,0,,0,7.42,,1,10,1,0,0,,,,Deluxe Suite
Chhattisgarh,Bhoramdeo,Bhoramdeo Jungle Retreat,Cottage,Indian Rupee,Indian Rupee,Fullboard,,435927,16474,14,13,13,5500,,,,11000,,,,0,0,4,,0,0,,16474,2937,2019-10-01T00:00:00,2020-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,14,0,0,0,,The rate includes a local guide for daily excursions,,Cottage
Madhya Pradesh,Bandhavgarh,Monsoon Forest,Cottage,Indian Rupee,Indian Rupee,Fullboard,Room only,435928,16475,14,13,13,,,5500,,,,6500,,0,0,4,1,0,2000,0,16475,3139,2019-10-01T00:00:00,2020-06-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,15,0,0,0,,,,Cottage
Maharashtra,Aurangabad,Hotel Amarpreet,Standard Room,Indian Rupee,Indian Rupee,Bed & breakfast,,435929,16476,18,13,13,,,2650,,,,3500,,0,0,2,,0,1100,,16476,2090,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,10,0,0,4,127,0,10,0,9,,1,18,1,0,0,,,,Standard Room
Maharashtra,Aurangabad,Hotel Amarpreet,Superior Room,Indian Rupee,Indian Rupee,Bed & breakfast,,435930,16476,25,13,13,,,3250,,,,4200,,0,0,2,,0,1100,,16476,2090,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,10,0,0,4,127,0,10,0,9,,1,18,1,0,0,,,,Superior Room
Maharashtra,Aurangabad,Hotel Amarpreet,Standard Room,Indian Rupee,Indian Rupee,Bed & breakfast,Room only,435931,16477,18,13,13,,,3550,4500,,,4500,5940,0,0,2,1,0,1300,1500,16477,2090,2019-10-01T00:00:00,2020-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,10,0,0,4,127,0,10,0,9,,1,18,1,0,0,,,,Standard Room
Maharashtra,Aurangabad,Hotel Amarpreet,Superior Room,Indian Rupee,Indian Rupee,Bed & breakfast,Room only,435932,16477,25,13,13,,,3650,5100,,,5100,6600,0,0,2,1,0,1300,1500,16477,2090,2019-10-01T00:00:00,2020-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,10,0,0,4,127,0,10,0,9,,1,18,1,0,0,,,,Superior Room
Rajasthan,Jodhpur,Krishna Prakash Heritage Haveli,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,435933,16478,10,13,13,,,2000,,,,2000,,0,0,2,,0,600,,16478,2189,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,,,,0,0,0,0,0,0,0,0,,,127,,0,0,9,,1,66,1,0,0,,,,Deluxe Room
Rajasthan,Jodhpur,Krishna Prakash Heritage Haveli,Super Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,435934,16478,66,13,13,,,2800,,,,2800,,0,0,2,,0,600,,16478,2189,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,,,,0,0,0,0,0,0,0,0,,,127,,0,0,9,,1,66,1,0,0,,,,Super Deluxe Room
Rajasthan,Jodhpur,Krishna Prakash Heritage Haveli,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,435935,16479,10,13,13,,,2499,,,,2499,,0,0,2,,0,750,,16479,2189,2019-10-01T00:00:00,2020-03-31T00:00:00,1,15,0,,,,0,0,0,0,0,0,0,0,,,127,,0,0,9,,1,66,1,0,0,,Christmas/New Year supplement check with the hotel,,Deluxe Room
Rajasthan,Jodhpur,Krishna Prakash Heritage Haveli,Super Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,435936,16479,66,13,13,,,3700,,,,3700,,0,0,2,,0,750,,16479,2189,2019-10-01T00:00:00,2020-03-31T00:00:00,1,15,0,,,,0,0,0,0,0,0,0,0,,,127,,0,0,9,,1,66,1,0,0,,Christmas/New Year supplement check with the hotel,,Super Deluxe Room
Madhya Pradesh,Khajuraho,Golden Tulip Khajuraho,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,435937,16480,10,13,13,,,3200,,,,3200,,1,0,2,,0,1200,,16480,2978,2019-10-01T00:00:00,2020-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,,,Deluxe Room
Madhya Pradesh,Orchha,Amar Mahal,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,435938,16481,10,13,13,,,3600,,,,4000,,1,0,2,,0,1200,,16481,2107,2019-10-01T00:00:00,2020-03-31T00:00:00,1,15,0,0,0,,0,0,0,0,0,0,0,0,0,,127,0,10,1,7.42,,1,10,1,0,0,,"Compulsory Gala Dinner on 31/12 of Rs 2,500 per person.",,Deluxe Room
Gujarat,Sasangir,Gir Birding Lodge,Deluxe Cottage,Indian Rupee,Indian Rupee,Fullboard,,435939,16482,122,13,13,,,4750,,,,5250,,1,0,4,,0,1750,,16482,2365,2019-10-16T00:00:00,2020-06-15T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,8.5,1,9,,0,122,1,0,,,,5,Deluxe Cottage
Rajasthan,Rohet,Mihirgarh,Mihir Suite,Indian Rupee,Indian Rupee,Bed & breakfast,Room only,435940,16483,705,13,13,,,28500,,,,28500,,0,0,2,1,0,3500,0,16483,2825,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,10,0,8.7,0,0,706,1,0,0,,,,Mihir Suite
Rajasthan,Rohet,Mihirgarh,Alishan Suite,Indian Rupee,Indian Rupee,Bed & breakfast,Room only,435941,16483,706,13,13,,,20000,,,,23500,,0,0,2,1,0,3500,0,16483,2825,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,10,0,8.7,0,0,706,1,0,0,,,,Alishan Suite
Rajasthan,Rohet,Mihirgarh,Shandaar Suite,Indian Rupee,Indian Rupee,Bed & breakfast,Room only,435942,16483,707,13,13,,,20000,,,,23500,,0,0,2,1,0,3500,0,16483,2825,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,10,0,8.7,0,0,706,1,0,0,,,,Shandaar Suite
Rajasthan,Rohet,Mihirgarh,Mihir Suite,Indian Rupee,Indian Rupee,Bed & breakfast,,435943,16484,705,13,13,,,33500,,,,33500,,0,0,2,,0,3500,,16484,2825,2019-10-01T00:00:00,2020-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,10,0,8.7,0,0,706,1,0,0,,"Christmas & New Year supplements: Rs.4,000/- p.p.+Tax",,Mihir Suite
Rajasthan,Rohet,Mihirgarh,Alishan Suite,Indian Rupee,Indian Rupee,Bed & breakfast,,435944,16484,706,13,13,,,23500,,,,27500,,0,0,2,,0,3500,,16484,2825,2019-10-01T00:00:00,2020-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,10,0,8.7,0,0,706,1,0,0,,"Christmas & New Year supplements: Rs.4,000/- p.p.+Tax",,Alishan Suite
Rajasthan,Rohet,Mihirgarh,Shandaar Suite,Indian Rupee,Indian Rupee,Bed & breakfast,,435945,16484,707,13,13,,,23500,,,,27500,,0,0,2,,0,3500,,16484,2825,2019-10-01T00:00:00,2020-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,10,0,8.7,0,0,706,1,0,0,,"Christmas & New Year supplements: Rs.4,000/- p.p.+Tax",,Shandaar Suite
Rajasthan,Rohet,Rohet Garh,Super Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,435946,16485,66,13,13,,,7000,,,,8000,,0,0,2,,0,2500,,16485,909,2019-10-01T00:00:00,2020-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,,,,0,450,,127,0,8,0,7.42,0,0,66,1,0,0,,Christmas & New Year Supplement: Rs. 2000/- PP+Tax,,Super Deluxe Room
Rajasthan,Rohet,Rohet Garh,Suite,Indian Rupee,Indian Rupee,Bed & breakfast,,435947,16485,9,13,13,,,12500,,,,14000,,0,0,2,,0,2500,,16485,909,2019-10-01T00:00:00,2020-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,,,,0,450,,127,0,8,0,7.42,0,0,66,1,0,0,,Christmas & New Year Supplement: Rs. 2000/- PP+Tax,,Suite
Rajasthan,Rohet,Rohet Wilderness Camp,Luxury Tent,Indian Rupee,Indian Rupee,Halfboard,,435948,16486,39,13,13,7500,,,,8500,,,,0,0,3,,0,3000,,16486,2203,2019-10-01T00:00:00,2020-03-31T00:00:00,1,12,0,,,,0,0,0,0,,,,0,,,127,,8,0,8.7,0,0,39,0,0,0,,"Christmas & New Year Supplement: Rs. 2,000/- p.p. + Tax",,Luxury Tent
Madhya Pradesh,Panna,The Sarai at Toria,Cottage,Indian Rupee,Indian Rupee,Fullboard,,435949,16487,14,13,13,13000,,,,16500,,,,0,0,4,,0,5500,,16487,3137,2019-10-01T00:00:00,2020-06-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,14,0,0,0,,,,Cottage
Madhya Pradesh,Panna,The Sarai at Toria,Family Cottage,Indian Rupee,Indian Rupee,Fullboard,,435950,16487,311,13,13,23000,,,,23000,,,,0,0,4,,0,0,,16487,3137,2019-10-01T00:00:00,2020-06-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,14,0,0,0,,,,Family Cottage
Rajasthan,Chandelao,Chandelao Garh,Standard Room,Indian Rupee,Indian Rupee,Bed & breakfast,,435951,16488,18,13,13,,,4000,,,,4000,,0,0,2,,0,1200,,16488,868,2019-10-01T00:00:00,2020-03-31T00:00:00,1,15,0,0,0,,0,0,0,0,50,1,10,0,0,2,127,0,10,0,9,,1,18,1,0,0,,,,Standard Room
Rajasthan,Sawai Madhopur,Dev Vilas,Standard Suite,Indian Rupee,Indian Rupee,Fullboard,,435953,16490,146,13,13,,,9875,,,,9875,,1,0,4,,0,3200,,16490,2383,2019-10-01T00:00:00,2019-12-21T00:00:00,1,15,0,,,0,0,0,0,0,,,,0,,,127,,10,0,,,0,146,1,0,,,,,Standard Suite
Rajasthan,Sawai Madhopur,Dev Vilas,Tented Bungalow,Indian Rupee,Indian Rupee,Fullboard,,435954,16490,785,13,13,,,9875,,,,9875,,1,0,4,,0,3200,,16490,2383,2019-10-01T00:00:00,2019-12-21T00:00:00,1,15,0,,,0,0,0,0,0,,,,0,,,127,,10,0,,,0,146,1,0,,,,,Tented Bungalow
Rajasthan,Sawai Madhopur,Dev Vilas,Standard Suite,Indian Rupee,Indian Rupee,Fullboard,,435955,16491,146,13,13,,,12000,,,,14500,,0,0,4,,0,4000,,16491,2383,2019-12-22T00:00:00,2020-01-03T00:00:00,1,15,0,,,0,0,0,0,0,,,,0,,,127,,10,0,,,0,146,1,0,,,,,Standard Suite
Rajasthan,Sawai Madhopur,Dev Vilas,Tented Bungalow,Indian Rupee,Indian Rupee,Fullboard,,435956,16491,785,13,13,,,12000,,,,14500,,0,0,4,,0,4000,,16491,2383,2019-12-22T00:00:00,2020-01-03T00:00:00,1,15,0,,,0,0,0,0,0,,,,0,,,127,,10,0,,,0,146,1,0,,,,,Tented Bungalow
Rajasthan,Sawai Madhopur,Dev Vilas,Standard Suite,Indian Rupee,Indian Rupee,Fullboard,,435957,16492,146,13,13,,,9875,,,,9875,,1,0,4,,0,3200,,16492,2383,2020-01-04T00:00:00,2020-06-30T00:00:00,1,15,0,,,0,0,0,0,0,,,,0,,,127,,10,0,,,0,146,1,0,,,,,Standard Suite
Rajasthan,Sawai Madhopur,Dev Vilas,Tented Bungalow,Indian Rupee,Indian Rupee,Fullboard,,435958,16492,785,13,13,,,9875,,,,9875,,1,0,4,,0,3200,,16492,2383,2020-01-04T00:00:00,2020-06-30T00:00:00,1,15,0,,,0,0,0,0,0,,,,0,,,127,,10,0,,,0,146,1,0,,,,,Tented Bungalow
Rajasthan,Jaipur,Hotel Madhuban,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,435959,16493,10,13,13,,,2199,,,,2499,,0,0,2,,0,800,,16493,2024,2019-10-01T00:00:00,2020-09-30T00:00:00,1,15,0,0,0,,0,0,0,0,0,0,0,0,0,,127,0,0,0,9,,0,10,1,0,0,,,,Deluxe Room
Rajasthan,Jaipur,Hotel Madhuban,Super Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,435960,16493,66,13,13,,,2799,,,,3099,,0,0,2,,0,800,,16493,2024,2019-10-01T00:00:00,2020-09-30T00:00:00,1,15,0,0,0,,0,0,0,0,0,0,0,0,0,,127,0,0,0,9,,0,10,1,0,0,,,,Super Deluxe Room
Rajasthan,Jaipur,Hotel Madhuban,Suite,Indian Rupee,Indian Rupee,Bed & breakfast,,435961,16493,9,13,13,,,3599,,,,3599,,0,0,2,,0,800,,16493,2024,2019-10-01T00:00:00,2020-09-30T00:00:00,1,15,0,0,0,,0,0,0,0,0,0,0,0,0,,127,0,0,0,9,,0,10,1,0,0,,,,Suite
Rajasthan,Jaipur,Hotel Madhuban,Royal Suite,Indian Rupee,Indian Rupee,Bed & breakfast,,435962,16493,52,13,13,,,4199,,,,4199,,0,0,2,,0,800,,16493,2024,2019-10-01T00:00:00,2020-09-30T00:00:00,1,15,0,0,0,,0,0,0,0,0,0,0,0,0,,127,0,0,0,9,,0,10,1,0,0,,,,Royal Suite
Uttarakhand,Corbett,Jim's Jungle Retreat,Jungle Cottage,Indian Rupee,Indian Rupee,Fullboard,,435963,16494,935,13,13,,,10620,,,,15340,,1,0,4,,0,7040,,16494,3132,2019-10-01T00:00:00,2020-06-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,936,1,0,0,,,,Jungle Cottage
Uttarakhand,Corbett,Jim's Jungle Retreat,Jungle Lodge,Indian Rupee,Indian Rupee,Fullboard,,435964,16494,936,13,13,,,11800,,,,17960,,1,0,4,,0,7040,,16494,3132,2019-10-01T00:00:00,2020-06-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,936,1,0,0,,,,Jungle Lodge
Sikkim,Martam,Martam Retreat,Super Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,435966,16495,66,13,13,4248,,,,5664,,,,1,0,2,,0,1200,,16495,2926,2019-10-01T00:00:00,2020-03-19T00:00:00,1,15,0,0,0,,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,18,0,0,0,,,,Super Deluxe Room
Sikkim,Martam,Martam Retreat,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,435967,16495,10,13,13,3776,,,,4720,,,,1,0,2,,0,1200,,16495,2926,2019-10-01T00:00:00,2020-03-19T00:00:00,1,15,0,0,0,,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,18,0,0,0,,,,Deluxe Room
Sikkim,Martam,Martam Village Resort,Cottage,Indian Rupee,Indian Rupee,Bed & breakfast,,435968,16496,14,13,13,3040,,,,3200,,,,0,0,2,,0,1200,,16496,1370,2019-10-01T00:00:00,2020-03-19T00:00:00,1,15,0,0,0,10,0,0,0,0,0,,,0,1100,,127,0,0,0,0,0,0,14,0,0,0,,,,Cottage
Sikkim,Martam,Martam Village Resort,Cottage,Indian Rupee,Indian Rupee,Bed & breakfast,,435969,16497,14,13,13,2800,,,,3000,,0,,0,0,2,,0,1000,,16497,1370,2019-06-15T00:00:00,2019-09-30T00:00:00,1,15,0,0,0,10,0,0,0,0,0,,,0,1100,,127,0,0,0,0,0,0,14,0,0,0,,,,Cottage
Kerala,Thekkady,Shalimar Spice Garden,Elegant Room,Indian Rupee,Indian Rupee,Bed & breakfast,,435970,16498,114,13,13,4500,,,,4500,,,,1,0,2,,0,,,16498,781,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,,,0,114,0,1,0,,Hotel cannot accommodate extra bed in elegant room,,Elegant Room
Kerala,Thekkady,Shalimar Spice Garden,Elegant Cottage,Indian Rupee,Indian Rupee,Bed & breakfast,,435971,16498,113,13,13,5000,,,,5000,,,,1,0,2,,0,1500,,16498,781,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,,,0,114,0,1,0,,Hotel cannot accommodate extra bed in elegant room,,Elegant Cottage
Kerala,Thekkady,Shalimar Spice Garden,Pool Villa,Indian Rupee,Indian Rupee,Bed & breakfast,,435972,16498,333,13,13,8000,,,,8000,,,,1,0,2,,0,1500,,16498,781,2019-04-01T00:00:00,2019-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,,,0,114,0,1,0,,Hotel cannot accommodate extra bed in elegant room,,Pool Villa
Kerala,Thekkady,Shalimar Spice Garden,Elegant Room,Indian Rupee,Indian Rupee,Bed & breakfast,,435973,16499,114,13,13,4500,,,,4500,,,,1,0,2,,0,,,16499,781,2019-10-01T00:00:00,2019-10-15T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,,,0,114,0,1,0,,Hotel cannot accommodate extra bed in elegant room,,Elegant Room
Kerala,Thekkady,Shalimar Spice Garden,Elegant Cottage,Indian Rupee,Indian Rupee,Bed & breakfast,,435974,16499,113,13,13,5000,,,,5000,,,,1,0,2,,0,1500,,16499,781,2019-10-01T00:00:00,2019-10-15T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,,,0,114,0,1,0,,Hotel cannot accommodate extra bed in elegant room,,Elegant Cottage
Kerala,Thekkady,Shalimar Spice Garden,Pool Villa,Indian Rupee,Indian Rupee,Bed & breakfast,,435975,16499,333,13,13,8000,,,,8000,,,,1,0,2,,0,1500,,16499,781,2019-10-01T00:00:00,2019-10-15T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,,,0,114,0,1,0,,Hotel cannot accommodate extra bed in elegant room,,Pool Villa
Kerala,Thekkady,Shalimar Spice Garden,Elegant Room,Indian Rupee,Indian Rupee,Bed & breakfast,,435976,16500,114,13,13,9000,,,,9000,,,,1,0,2,,0,,,16500,781,2019-10-16T00:00:00,2019-12-16T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,,,0,114,0,1,0,,Hotel cannot accommodate extra bed in elegant room,,Elegant Room
Kerala,Thekkady,Shalimar Spice Garden,Elegant Cottage,Indian Rupee,Indian Rupee,Bed & breakfast,,435977,16500,113,13,13,11500,,,,11500,,,,1,0,2,,0,2000,,16500,781,2019-10-16T00:00:00,2019-12-16T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,,,0,114,0,1,0,,Hotel cannot accommodate extra bed in elegant room,,Elegant Cottage
Kerala,Thekkady,Shalimar Spice Garden,Pool Villa,Indian Rupee,Indian Rupee,Bed & breakfast,,435978,16500,333,13,13,13000,,,,13000,,,,1,0,2,,0,2000,,16500,781,2019-10-16T00:00:00,2019-12-16T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,,,0,114,0,1,0,,Hotel cannot accommodate extra bed in elegant room,,Pool Villa
Kerala,Thekkady,Shalimar Spice Garden,Elegant Room,Indian Rupee,Indian Rupee,Bed & breakfast,,435979,16501,114,13,13,9000,,,,9000,,,,1,0,2,,0,,,16501,781,2020-01-07T00:00:00,2020-01-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,,,0,114,0,1,0,,Hotel cannot accommodate extra bed in elegant room,,Elegant Room
